TID,distance_mean,distance_total,average_velocity,Nr,PID,xpixel,ypixel,tmin,Ival,Lenpixel,D2Spixel,D2Rpixel,D2Ppixel,vpixelmin,αdeg,Δαdeg,well,field,treatment,motherID,generation,lineage,distance
2,12.191069174726907,780.2284271825221,24.382138349453815,56,26,738.319,526.686,1680,102,118.829,7.667,NA,7.978,0.266,-58.886,-36.126,A04,A7_3,OSM,1,2,1,7.9788276081138445
2,12.191069174726907,780.2284271825221,24.382138349453815,57,27,735.117,530.376,1710,52,123.714,11.344,NA,4.885,0.163,130.954,-170.16,A04,A7_3,OSM,1,2,1,4.88558123461268
2,12.191069174726907,780.2284271825221,24.382138349453815,58,28,736.177,527.628,1740,111,126.66,8.49,NA,2.946,0.098,-68.904,160.142,A04,A7_3,OSM,1,2,1,2.945352949987448
2,12.191069174726907,780.2284271825221,24.382138349453815,59,29,746.05,540.966,1770,124,143.254,23.669,NA,16.595,0.553,53.493,122.397,A04,A7_3,OSM,1,2,1,16.59452840547142
2,12.191069174726907,780.2284271825221,24.382138349453815,60,30,752.115,535.225,1800,151,151.606,22.166,NA,8.351,0.278,-43.428,-96.922,A04,A7_3,OSM,1,2,1,8.351245775331995
2,12.191069174726907,780.2284271825221,24.382138349453815,61,31,757.546,520.815,1830,32,167.006,20.772,NA,15.4,0.513,-69.349,-25.921,A04,A7_3,OSM,1,2,1,15.399475997578604
2,12.191069174726907,780.2284271825221,24.382138349453815,62,32,782.241,535.253,1860,144,195.612,48.169,NA,28.606,0.954,30.313,99.662,A04,A7_3,OSM,1,2,1,28.605923669757573
2,12.191069174726907,780.2284271825221,24.382138349453815,63,33,760.597,562.482,1890,94,230.395,49.406,NA,34.783,1.159,128.482,98.168,A04,A7_3,OSM,1,2,1,34.783346259381034
2,12.191069174726907,780.2284271825221,24.382138349453815,64,34,770.093,581.652,1920,99,251.789,70.786,NA,21.394,0.713,63.649,-64.833,A04,A7_3,OSM,1,2,1,21.393057658969706
2,12.191069174726907,780.2284271825221,24.382138349453815,65,35,815.427,572.062,1950,114,298.126,94.732,NA,46.337,1.545,-11.945,-75.594,A04,A7_3,OSM,1,2,1,46.33723832944736
2,12.191069174726907,780.2284271825221,24.382138349453815,66,36,845.24,602.915,1980,79,341.029,136.985,NA,42.904,1.43,45.982,57.927,A04,A7_3,OSM,1,2,1,42.903642945558786
2,12.191069174726907,780.2284271825221,24.382138349453815,67,37,830.145,611.383,2010,85,358.337,131.188,NA,17.308,0.577,150.707,104.725,A04,A7_3,OSM,1,2,1,17.307976455958162
2,12.191069174726907,780.2284271825221,24.382138349453815,68,38,798.836,630.611,2040,166,395.079,127.531,NA,36.741,1.225,148.445,-2.262,A04,A7_3,OSM,1,2,1,36.741930610679624
2,12.191069174726907,780.2284271825221,24.382138349453815,69,39,821.651,610.202,2070,84,425.689,124.423,NA,30.611,1.02,-41.813,169.742,A04,A7_3,OSM,1,2,1,30.61129703230487
2,12.191069174726907,780.2284271825221,24.382138349453815,70,40,819.003,582.504,2100,103,453.514,103.744,NA,27.825,0.927,-95.461,-53.647,A04,A7_3,OSM,1,2,1,27.824289892106833
2,12.191069174726907,780.2284271825221,24.382138349453815,71,41,808.496,594.361,2130,57,469.356,103.872,NA,15.842,0.528,131.546,-132.993,A04,A7_3,OSM,1,2,1,15.842521832082184
2,12.191069174726907,780.2284271825221,24.382138349453815,72,42,803.352,596.739,2160,151,475.023,102.186,NA,5.667,0.189,155.186,23.64,A04,A7_3,OSM,1,2,1,5.667064495839117
2,12.191069174726907,780.2284271825221,24.382138349453815,73,43,823.973,561.205,2190,124,516.106,96.746,NA,41.083,1.369,-59.873,144.941,A04,A7_3,OSM,1,2,1,41.08394816713699
2,12.191069174726907,780.2284271825221,24.382138349453815,74,44,833.805,528.675,2220,117,550.09,97.431,NA,33.983,1.133,-73.183,-13.31,A04,A7_3,OSM,1,2,1,33.98336540132548
2,12.191069174726907,780.2284271825221,24.382138349453815,75,45,825.398,526.691,2250,105,558.728,88.878,NA,8.638,0.288,-166.718,-93.535,A04,A7_3,OSM,1,2,1,8.637934070134968
2,12.191069174726907,780.2284271825221,24.382138349453815,76,46,825.368,521.017,2280,23,564.401,88.548,NA,5.673,0.189,-90.301,76.417,A04,A7_3,OSM,1,2,1,5.674079308575071
2,12.191069174726907,780.2284271825221,24.382138349453815,77,47,822.776,524.702,2310,59,568.906,86.115,NA,4.505,0.15,125.128,-144.571,A04,A7_3,OSM,1,2,1,4.505295661774054
2,12.191069174726907,780.2284271825221,24.382138349453815,78,48,799.34,552.242,2340,31,605.069,70.714,NA,36.163,1.205,130.397,5.269,A04,A7_3,OSM,1,2,1,36.16210303618961
2,12.191069174726907,780.2284271825221,24.382138349453815,79,49,788.345,556.523,2370,16,616.867,63.628,NA,11.798,0.393,158.729,28.332,A04,A7_3,OSM,1,2,1,11.799024790210446
2,12.191069174726907,780.2284271825221,24.382138349453815,80,50,781.152,544.685,2400,35,630.719,51.136,NA,13.852,0.462,-121.285,79.986,A04,A7_3,OSM,1,2,1,13.851985164589285
2,12.191069174726907,780.2284271825221,24.382138349453815,81,51,774.309,526.044,2430,33,650.576,38.096,NA,19.857,0.662,-110.157,11.128,A04,A7_3,OSM,1,2,1,19.857329377335706
2,12.191069174726907,780.2284271825221,24.382138349453815,82,52,764.695,513.202,2460,69,666.618,28.486,NA,16.042,0.535,-126.821,-16.664,A04,A7_3,OSM,1,2,1,16.042006108962745
2,12.191069174726907,780.2284271825221,24.382138349453815,83,53,755.465,508.923,2490,39,676.791,21.255,NA,10.173,0.339,-155.127,-28.305,A04,A7_3,OSM,1,2,1,10.173629686596632
2,12.191069174726907,780.2284271825221,24.382138349453815,84,54,744.654,512.375,2520,59,688.14,10.351,NA,11.348,0.378,162.293,-42.58,A04,A7_3,OSM,1,2,1,11.34874552538741
2,12.191069174726907,780.2284271825221,24.382138349453815,85,55,735.36,513.031,2550,75,697.457,6.308,NA,9.317,0.311,175.963,13.67,A04,A7_3,OSM,1,2,1,9.317122517172328
2,12.191069174726907,780.2284271825221,24.382138349453815,86,56,725.275,514.266,2580,96,707.618,12.559,NA,10.161,0.339,173.02,-2.942,A04,A7_3,OSM,1,2,1,10.160337100706885
2,12.191069174726907,780.2284271825221,24.382138349453815,87,57,712.049,514.367,2610,101,720.844,25.25,NA,13.226,0.441,179.561,6.541,A04,A7_3,OSM,1,2,1,13.226385636295351
2,12.191069174726907,780.2284271825221,24.382138349453815,88,58,713.246,507.905,2640,108,727.415,26.142,NA,6.571,0.219,-79.508,100.931,A04,A7_3,OSM,1,2,1,6.571929168820969
2,12.191069174726907,780.2284271825221,24.382138349453815,89,59,719.698,513.539,2670,76,735.981,18.041,NA,8.566,0.286,41.125,120.633,A04,A7_3,OSM,1,2,1,8.56564416725328
2,12.191069174726907,780.2284271825221,24.382138349453815,90,60,715.97,514.005,2700,66,739.738,21.497,NA,3.757,0.125,172.877,131.752,A04,A7_3,OSM,1,2,1,3.7570121107070773
2,12.191069174726907,780.2284271825221,24.382138349453815,91,61,724.643,514.072,2730,71,748.411,13.216,NA,8.673,0.289,0.442,-172.435,A04,A7_3,OSM,1,2,1,8.673258787791358
2,12.191069174726907,780.2284271825221,24.382138349453815,92,62,724.26,521.114,2760,87,755.464,12.73,NA,7.053,0.235,93.113,92.671,A04,A7_3,OSM,1,2,1,7.0524076030814085
2,12.191069174726907,780.2284271825221,24.382138349453815,93,63,711.757,530.005,2790,132,770.806,27.326,NA,15.342,0.511,144.583,51.47,A04,A7_3,OSM,1,2,1,15.341932407620638
2,12.191069174726907,780.2284271825221,24.382138349453815,94,64,704.29,535.741,2820,109,780.221,36.528,NA,9.416,0.314,142.472,-2.111,A04,A7_3,OSM,1,2,1,9.415826304685089
3,1.7363162874315796,3.4726325748631592,3.4726325748631592,95,1,700.316,542.757,2850,91,0,0,NA,NA,NA,NA,NA,A04,A7_3,OSM,2,3,1,0
3,1.7363162874315796,3.4726325748631592,3.4726325748631592,96,2,699.247,546.061,2880,142,3.472,3.472,NA,3.472,0.116,107.922,NA,A04,A7_3,OSM,2,3,1,3.4726325748631592
4,5.098063774610919,10.196127549221838,10.196127549221838,97,1,714.583,525.749,2850,163,0,0,NA,NA,NA,NA,NA,A04,A7_3,OSM,2,3,1,0
4,5.098063774610919,10.196127549221838,10.196127549221838,98,2,714.532,535.945,2880,152,10.196,10.196,NA,10.196,0.34,90.283,NA,A04,A7_3,OSM,2,3,1,10.196127549221838
5,16.118787981603766,693.1078832089619,32.23757596320753,99,1,707.053,522.87,930,90,0,0,NA,NA,NA,NA,NA,A04,A7_3,OSM,1,2,1,0
5,16.118787981603766,693.1078832089619,32.23757596320753,100,2,698.367,530.714,960,96,11.704,11.704,NA,11.704,0.39,137.914,NA,A04,A7_3,OSM,1,2,1,11.703629009841409
5,16.118787981603766,693.1078832089619,32.23757596320753,101,3,700.735,531.013,990,88,14.09,10.307,NA,2.386,0.08,7.178,-130.735,A04,A7_3,OSM,1,2,1,2.386802254063003
5,16.118787981603766,693.1078832089619,32.23757596320753,102,4,700.818,524.998,1020,51,20.106,6.589,NA,6.016,0.201,-89.208,-96.386,A04,A7_3,OSM,1,2,1,6.015572624447304
5,16.118787981603766,693.1078832089619,32.23757596320753,103,5,697.267,527.499,1050,71,24.449,10.826,NA,4.343,0.145,144.84,-125.952,A04,A7_3,OSM,1,2,1,4.343339959063692
5,16.118787981603766,693.1078832089619,32.23757596320753,104,6,697.111,541.902,1080,100,38.853,21.473,NA,14.405,0.48,90.622,-54.217,A04,A7_3,OSM,1,2,1,14.40384479921943
5,16.118787981603766,693.1078832089619,32.23757596320753,105,7,692.788,542.475,1110,108,43.214,24.246,NA,4.361,0.145,172.455,81.833,A04,A7_3,OSM,1,2,1,4.3608093285535645
5,16.118787981603766,693.1078832089619,32.23757596320753,106,8,689.92,545.135,1140,78,47.125,28.094,NA,3.911,0.13,137.143,-35.312,A04,A7_3,OSM,1,2,1,3.911652336289631
5,16.118787981603766,693.1078832089619,32.23757596320753,107,9,687.998,547.175,1170,107,49.928,30.884,NA,2.803,0.093,133.309,-3.833,A04,A7_3,OSM,1,2,1,2.802799314970573
5,16.118787981603766,693.1078832089619,32.23757596320753,108,10,688.266,546.448,1200,147,50.703,30.148,NA,0.774,0.026,-69.773,156.918,A04,A7_3,OSM,1,2,1,0.7748244962570033
5,16.118787981603766,693.1078832089619,32.23757596320753,109,11,688.356,547.267,1230,125,51.527,30.738,NA,0.824,0.027,83.694,153.467,A04,A7_3,OSM,1,2,1,0.8239302154916558
5,16.118787981603766,693.1078832089619,32.23757596320753,110,12,687.657,550.631,1260,97,54.962,33.866,NA,3.435,0.115,101.744,18.05,A04,A7_3,OSM,1,2,1,3.4358546243983303
5,16.118787981603766,693.1078832089619,32.23757596320753,111,13,686.39,557.162,1290,125,61.615,40.037,NA,6.653,0.222,100.981,-0.764,A04,A7_3,OSM,1,2,1,6.652762584069941
5,16.118787981603766,693.1078832089619,32.23757596320753,112,14,687.445,559.876,1320,102,64.527,41.881,NA,2.912,0.097,68.757,-32.224,A04,A7_3,OSM,1,2,1,2.911841513544276
5,16.118787981603766,693.1078832089619,32.23757596320753,113,15,681.43,561.234,1350,95,70.694,46.135,NA,6.166,0.206,167.278,98.521,A04,A7_3,OSM,1,2,1,6.166391894779423
5,16.118787981603766,693.1078832089619,32.23757596320753,114,16,684.024,574.332,1380,134,84.046,56.38,NA,13.352,0.445,78.795,-88.483,A04,A7_3,OSM,1,2,1,13.35239454180407
5,16.118787981603766,693.1078832089619,32.23757596320753,115,17,686.654,579.46,1410,133,89.809,60.155,NA,5.763,0.192,62.849,-15.945,A04,A7_3,OSM,1,2,1,5.763096736998297
5,16.118787981603766,693.1078832089619,32.23757596320753,116,18,683.723,583.532,1440,185,94.826,64.994,NA,5.017,0.167,125.745,62.896,A04,A7_3,OSM,1,2,1,5.017165036153411
5,16.118787981603766,693.1078832089619,32.23757596320753,117,19,678.372,586.506,1470,142,100.948,69.801,NA,6.122,0.204,150.936,25.191,A04,A7_3,OSM,1,2,1,6.121917755082928
5,16.118787981603766,693.1078832089619,32.23757596320753,118,20,693.069,607.239,1500,81,126.362,85.521,NA,25.414,0.847,54.668,-96.268,A04,A7_3,OSM,1,2,1,25.413758045594175
5,16.118787981603766,693.1078832089619,32.23757596320753,119,21,711.219,601.701,1530,140,145.338,78.941,NA,18.976,0.633,-16.969,-71.637,A04,A7_3,OSM,1,2,1,18.976088743468804
5,16.118787981603766,693.1078832089619,32.23757596320753,120,22,721.241,622.252,1560,84,168.203,100.39,NA,22.865,0.762,64.001,80.971,A04,A7_3,OSM,1,2,1,22.864472112865318
5,16.118787981603766,693.1078832089619,32.23757596320753,121,23,719.609,617.867,1590,75,172.882,95.823,NA,4.679,0.156,-110.415,-174.417,A04,A7_3,OSM,1,2,1,4.678851247902604
5,16.118787981603766,693.1078832089619,32.23757596320753,122,24,704.13,622.674,1620,78,189.09,99.847,NA,16.208,0.54,162.749,-86.836,A04,A7_3,OSM,1,2,1,16.208229082783888
5,16.118787981603766,693.1078832089619,32.23757596320753,123,25,689.125,645.36,1650,126,216.289,123.795,NA,27.199,0.907,123.483,-39.266,A04,A7_3,OSM,1,2,1,27.19934964296024
5,16.118787981603766,693.1078832089619,32.23757596320753,124,26,710.953,665.099,1680,150,245.72,142.282,NA,29.43,0.981,42.122,-81.361,A04,A7_3,OSM,1,2,1,29.42940204965096
5,16.118787981603766,693.1078832089619,32.23757596320753,125,27,725.448,677.538,1710,18,264.82,155.758,NA,19.1,0.637,40.636,-1.486,A04,A7_3,OSM,1,2,1,19.100621612921376
5,16.118787981603766,693.1078832089619,32.23757596320753,126,28,731.717,685.801,1740,122,275.192,164.788,NA,10.372,0.346,52.815,12.179,A04,A7_3,OSM,1,2,1,10.371958831387667
5,16.118787981603766,693.1078832089619,32.23757596320753,127,29,727.445,686.416,1770,156,279.508,164.812,NA,4.316,0.144,171.813,118.998,A04,A7_3,OSM,1,2,1,4.316040894152818
5,16.118787981603766,693.1078832089619,32.23757596320753,128,32,719.834,715.405,1800,124,309.48,192.959,NA,29.972,0.999,104.71,-67.103,A04,A7_3,OSM,1,2,1,29.971477140774976
5,16.118787981603766,693.1078832089619,32.23757596320753,129,33,717.947,737.482,1830,129,331.637,214.889,NA,22.157,0.739,94.884,-9.826,A04,A7_3,OSM,1,2,1,22.157497557260378
5,16.118787981603766,693.1078832089619,32.23757596320753,130,34,735.707,718.947,1860,115,357.307,198.159,NA,25.671,0.856,-46.224,-141.108,A04,A7_3,OSM,1,2,1,25.670290707352702
5,16.118787981603766,693.1078832089619,32.23757596320753,131,35,752.441,720.617,1890,158,374.125,202.889,NA,16.817,0.561,5.699,51.923,A04,A7_3,OSM,1,2,1,16.817123892033415
5,16.118787981603766,693.1078832089619,32.23757596320753,132,36,754.542,726.762,1920,107,380.619,209.35,NA,6.495,0.216,71.13,65.431,A04,A7_3,OSM,1,2,1,6.494245606689031
5,16.118787981603766,693.1078832089619,32.23757596320753,133,37,780.524,682.88,1950,174,431.617,176.072,NA,50.997,1.7,-59.37,-130.5,A04,A7_3,OSM,1,2,1,50.99700234327498
5,16.118787981603766,693.1078832089619,32.23757596320753,134,38,756.17,665.753,1980,125,461.391,151.089,NA,29.774,0.992,-144.883,-85.513,A04,A7_3,OSM,1,2,1,29.773334462233155
5,16.118787981603766,693.1078832089619,32.23757596320753,135,39,743.697,697.816,2010,114,495.795,178.743,NA,34.404,1.147,111.256,-103.861,A04,A7_3,OSM,1,2,1,34.403658206650036
5,16.118787981603766,693.1078832089619,32.23757596320753,136,40,727.246,692.423,2040,68,513.108,170.752,NA,17.312,0.577,-161.85,86.895,A04,A7_3,OSM,1,2,1,17.312418952878915
5,16.118787981603766,693.1078832089619,32.23757596320753,137,41,715.56,657.489,2070,159,549.945,134.887,NA,36.837,1.228,-108.496,53.353,A04,A7_3,OSM,1,2,1,36.83676087823139
5,16.118787981603766,693.1078832089619,32.23757596320753,138,42,703.874,683.171,2100,97,578.161,160.333,NA,28.216,0.941,114.466,-137.037,A04,A7_3,OSM,1,2,1,28.2157353262324
5,16.118787981603766,693.1078832089619,32.23757596320753,139,43,676.643,681.506,2130,135,605.443,161.524,NA,27.282,0.909,-176.5,69.033,A04,A7_3,OSM,1,2,1,27.281854519075495
5,16.118787981603766,693.1078832089619,32.23757596320753,140,44,705.903,708.34,2160,99,645.144,185.473,NA,39.702,1.323,42.523,-140.976,A04,A7_3,OSM,1,2,1,39.701525864883365
5,16.118787981603766,693.1078832089619,32.23757596320753,141,45,736.946,744.908,2190,31,693.111,224.041,NA,47.967,1.599,49.672,7.149,A04,A7_3,OSM,1,2,1,47.96755646267589
6,13.263942782746348,305.070684003166,26.527885565492696,142,1,732.068,747.735,2220,83,0,0,NA,NA,NA,NA,NA,A04,A7_3,OSM,5,3,1,0
6,13.263942782746348,305.070684003166,26.527885565492696,143,2,733.613,746.074,2250,103,2.269,2.269,NA,2.269,0.076,-47.049,NA,A04,A7_3,OSM,5,3,1,2.2684677648140426
