TID,distance_mean,distance_total,average_velocity,Nr,PID,xpixel,ypixel,tmin,Ival,Lenpixel,D2Spixel,D2Rpixel,D2Ppixel,vpixelmin,αdeg,Δαdeg,well,field,treatment,motherID,generation,lineage,distance
1,7.677655772533529,30.710623090134117,15.355311545067059,1,1,252,557,0,14,0,0,NA,NA,NA,NA,NA,A03,A5_3,HGF,0,1,1,0
1,7.677655772533529,30.710623090134117,15.355311545067059,2,2,249,559,30,49,3.606,3.606,NA,3.606,0.12,146.31,NA,A03,A5_3,HGF,0,1,1,3.605551275463989
1,7.677655772533529,30.710623090134117,15.355311545067059,3,3,232.167,569.833,60,70,23.624,23.623,NA,20.018,0.667,147.236,0.926,A03,A5_3,HGF,0,1,1,20.01758671768401
1,7.677655772533529,30.710623090134117,15.355311545067059,4,4,226.833,574.5,90,119,30.71,30.653,NA,7.087,0.236,138.814,-8.422,A03,A5_3,HGF,0,1,1,7.087485096986117
2,13.336483833811677,453.44045034959703,26.672967667623354,5,1,236.167,565.167,120,116,0,0,NA,NA,NA,NA,NA,A03,A5_3,HGF,1,2,1,0
2,13.336483833811677,453.44045034959703,26.672967667623354,6,2,233.5,569.167,150,116,4.807,4.807,NA,4.807,0.16,123.69,NA,A03,A5_3,HGF,1,2,1,4.807586608684238
2,13.336483833811677,453.44045034959703,26.672967667623354,7,3,240.167,565.167,180,127,12.582,4,NA,7.775,0.259,-30.964,-154.654,A03,A5_3,HGF,1,2,1,7.7748883593270985
2,13.336483833811677,453.44045034959703,26.672967667623354,8,4,240.167,559.833,210,93,17.915,6.667,NA,5.333,0.178,-90,-59.036,A03,A5_3,HGF,1,2,1,5.33400000000006
2,13.336483833811677,453.44045034959703,26.672967667623354,9,5,246.833,560.5,240,131,24.615,11.643,NA,6.7,0.223,5.711,95.711,A03,A5_3,HGF,1,2,1,6.69928690235013
2,13.336483833811677,453.44045034959703,26.672967667623354,10,6,252.833,556.5,270,134,31.826,18.785,NA,7.211,0.24,-33.69,-39.401,A03,A5_3,HGF,1,2,1,7.211102550927978
2,13.336483833811677,453.44045034959703,26.672967667623354,11,7,260.167,551.167,300,113,40.894,27.785,NA,9.068,0.302,-36.027,-2.337,A03,A5_3,HGF,1,2,1,9.067990130122514
2,13.336483833811677,453.44045034959703,26.672967667623354,12,8,262.167,547.833,330,133,44.781,31.248,NA,3.887,0.13,-59.036,-23.009,A03,A5_3,HGF,1,2,1,3.88787294031073
2,13.336483833811677,453.44045034959703,26.672967667623354,13,9,266.833,545.167,360,81,50.156,36.612,NA,5.375,0.179,-29.745,29.291,A03,A5_3,HGF,1,2,1,5.373928916537712
2,13.336483833811677,453.44045034959703,26.672967667623354,14,10,270.833,541.833,390,105,55.363,41.788,NA,5.207,0.174,-39.806,-10.061,A03,A5_3,HGF,1,2,1,5.207259932056436
2,13.336483833811677,453.44045034959703,26.672967667623354,15,11,262.833,545.833,420,55,64.307,32.938,NA,8.944,0.298,153.435,-166.759,A03,A5_3,HGF,1,2,1,8.94427190999916
2,13.336483833811677,453.44045034959703,26.672967667623354,16,12,270.833,541.833,450,142,73.252,41.788,NA,8.944,0.298,-26.565,-180,A03,A5_3,HGF,1,2,1,8.94427190999916
2,13.336483833811677,453.44045034959703,26.672967667623354,17,13,274.167,537.167,480,101,78.986,47.202,NA,5.735,0.191,-54.462,-27.897,A03,A5_3,HGF,1,2,1,5.734728589915924
2,13.336483833811677,453.44045034959703,26.672967667623354,18,14,288.167,531.167,510,150,94.218,62.129,NA,15.232,0.508,-23.199,31.264,A03,A5_3,HGF,1,2,1,15.231546211727817
2,13.336483833811677,453.44045034959703,26.672967667623354,19,15,299.5,527.833,540,88,106.031,73.518,NA,11.813,0.394,-16.39,6.809,A03,A5_3,HGF,1,2,1,11.813231776275321
2,13.336483833811677,453.44045034959703,26.672967667623354,20,16,318.167,525.167,570,50,124.887,91.236,NA,18.856,0.629,-8.13,8.259,A03,A5_3,HGF,1,2,1,18.856416547159714
2,13.336483833811677,453.44045034959703,26.672967667623354,21,17,334.167,536.5,600,115,144.495,102.107,NA,19.607,0.654,35.311,43.441,A03,A5_3,HGF,1,2,1,19.607062222576825
2,13.336483833811677,453.44045034959703,26.672967667623354,22,18,336,538,630,44,146.864,103.464,NA,2.369,0.079,39.289,3.978,A03,A5_3,HGF,1,2,1,2.368520424231148
2,13.336483833811677,453.44045034959703,26.672967667623354,23,19,346.5,538,660,136,157.364,113.629,NA,10.5,0.35,0,-39.289,A03,A5_3,HGF,1,2,1,10.5
